query SELECT * FROM [histr],,,,,,,,,,,,,
sort,,,,,,,,,,,,,
columns,text Body,text Name of Body,text Date,text Transaction number,Amount,text Supplier name,text Supplier ID,text VAT reg no,text Expense area,text Expense code,text Expense type,text Costcuk,text Creditor type
,Body,Name of Body,Date,Transaction number,Amount,Supplier name,Supplier ID,VAT reg no,Expense area,Expense code,Expense type,Costcuk,Creditor type
INSERTED DETAIL,18,Devon County Council,15/04/2026,22084924,"341,211.25",DEVON PARTNERSHIP NHS TRUST,92211,654400557,Mental Health,A62100,Joint Arrangements with OLAs and Health,R0256004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,15/04/2026,22085006,"1,152.00",TOPP TREE CARE LTD,389748,434623407,Highways & Infrastructure Development,A49005,Other Hired & Contracting Services,R0553005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,15/04/2026,22085179,"5,454.00",WESTCOUNTRY WOODLAND & E M LIMITED,377304,426201240,Capital - Highways,C02009,Works,C0652001,DCC CIS Suppliers
INSERTED DETAIL,18,Devon County Council,15/04/2026,22085483,"3,052.62",SWARCO UK & IRELAND LIMITED,13690,568335022,Capital - Highways,C02009,Works,C0652001,DCC CIS Suppliers
INSERTED DETAIL,18,Devon County Council,15/04/2026,22085697,939.32,SOUTHWEST FIXINGS LIMITED,376009,106312070,Capital - Highways,C02009,Works,C0652001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,15/04/2026,22085734,"1,600.00",ANGUS CRUTCHFIELD,357064,,P-Ledger - Separate Legal Entity,A61060,Support for Children in Care,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,15/04/2026,22087165,"240,213.24",SUEZ RECYCLING & RECOVERY UK LIMITED,208690,444085847,"Transport Operations, Environment and Waste",A46100,Main / Term Contractor,R0605001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,17/04/2026,22091004,"19,913.33",CAMBIAN CHILDCARE LIMITED,299178,190023541,Dedicated Schools Grant,A61052,Independent Special School Fees,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,17/04/2026,22091074,"16,947.00",THE WOODEN BRIDGE COMPANY,326946,106167633,Capital - Highways,C02009,Works,C0652001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,17/04/2026,22091075,"1,139.50",SOURCE FOR BUSINESS,344710,236873674,Operations,A24005,Water Services,R0252001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,17/04/2026,22091253,791.82,BRITISH TELECOM (BILL PAYMNTS),4558,245719348,"Capital - Planning, Transportation and Environment",C02009,Works,C0671003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,17/04/2026,22091329,"27,000.00","BOURNEMOUTH, CHRISTCHURCH AND",38627,313088034,P-Ledger - Separate Legal Entity,A61060,Support for Children in Care,P0432006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,17/04/2026,22091453,"1,360.00",TRAUMA RECOVERY CENTRE,356638,,P-Ledger - Separate Legal Entity,A61060,Support for Children in Care,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,17/04/2026,22091461,"2,430.00",HELD HEALTH LIMITED,392625,,P-Ledger - Separate Legal Entity,A61060,Support for Children in Care,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22055261,"1,620.00",LIVE TO LEARN EDUCATION LIMITED,380514,444356785,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22085403,"1,125.85",NORSE SOUTH WEST LIMITED,279741,785421021,Transformation & Business Services,A20030,Service Term Contracts,R0333026,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22085407,964.51,NORSE SOUTH WEST LIMITED,279741,785421021,Transformation & Business Services,A20030,Service Term Contracts,R0333026,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22085542,"3,041.66",COUNTY GROUNDS MAINTENANCE LIMITED,258238,874318602,"Economy, Enterprise and Skills",A49005,Other Hired & Contracting Services,R0540002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22085997,"12,400.00",BISSELL DISPLAY M LIMITED,4800,371538544,"Capital - Planning, Transportation and Environment",C02009,Works,C0671011,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22086030,"4,676.00",CATHERINE GIFFORD,389811,,Children's Social Care,A61060,Support for Children in Care,R0106002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22086123,"5,264.64",WESSEX TREE SURGEONS LIMITED,18324,382780231,Highways & Infrastructure Development,A49005,Other Hired & Contracting Services,R0560002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22086334,760.20,PROSPERO RECRUITMENT LIMITED,352539,486704947,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22086347,"2,800.80",CITY COLLEGE PLYMOUTH,13507,591390916,"Economy, Enterprise and Skills",A44038,Fees,R0546004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22086425,"6,815.37",C T S BRIDGES LIMITED,7171,461374451,Capital - Highways,C02009,Works,C0652001,DCC CIS Suppliers
INSERTED DETAIL,18,Devon County Council,20/04/2026,22086426,"2,280.60",PROSPERO RECRUITMENT LIMITED,352539,486704947,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22086478,506.80,PROSPERO RECRUITMENT LIMITED,352539,486704947,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22086482,760.20,PROSPERO RECRUITMENT LIMITED,352539,486704947,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22086484,"2,279.20",PROSPERO RECRUITMENT LIMITED,352539,486704947,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22086486,536.80,PROSPERO RECRUITMENT LIMITED,352539,486704947,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22086488,"2,386.86",PROSPERO RECRUITMENT LIMITED,352539,486704947,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22086494,"1,520.40",PROSPERO RECRUITMENT LIMITED,352539,486704947,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22086545,819.00,SPECTRUM SENSORY THERAPIES LTD,406310,,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22086578,794.70,SUPPORT'ED LIMITED,352913,373393085,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22086611,"1,980.00",WAVE CONNECTION,357133,,P-Ledger - Separate Legal Entity,A61060,Support for Children in Care,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22086620,"2,805.65",HELEN SMART,373015,,"Transport Operations, Environment and Waste",A57115,Payments to Private Contractors,R0610001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22086623,"1,560.60",EXETER RUGBY CLUB LTD,34972,918551313,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22086627,"9,195.76",EXETER RUGBY CLUB LTD,34972,918551313,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22086628,"1,890.00",EXETER RUGBY CLUB LTD,34972,918551313,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22086790,"3,218.19",NORSE SOUTH WEST LIMITED,279741,785421021,Transformation & Business Services,A46100,Main / Term Contractor,R0334004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22086802,726.02,NORSE SOUTH WEST LIMITED,279741,785421021,Highways & Infrastructure Development,A46100,Main / Term Contractor,R0574001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22086807,"12,781.36",NORSE SOUTH WEST LIMITED,279741,785421021,Transformation & Business Services,A46100,Main / Term Contractor,R0334004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22086824,"1,200.00",NORSE SOUTH WEST LIMITED,279741,785421021,Highways & Infrastructure Development,A89060,Direct Revenue Funding,R0552004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22086827,"1,686.40",NORSE SOUTH WEST LIMITED,279741,785421021,Capital other - Digital Technology & Business Services,C02011,External Professional Fees,C0651001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22086830,"1,087.34",NORSE SOUTH WEST LIMITED,279741,785421021,Transformation & Business Services,A46100,Main / Term Contractor,R0334004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22086841,"1,093.00",DAN WOOLLACOTT FENCING,358106,278397149,Highways & Infrastructure Development,A49005,Other Hired & Contracting Services,R0552002,DCC CIS Suppliers
INSERTED DETAIL,18,Devon County Council,20/04/2026,22086926,"2,341.33",PROSPERO RECRUITMENT LIMITED,352539,486704947,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22086927,608.16,PROSPERO RECRUITMENT LIMITED,352539,486704947,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22086929,"12,911.79",W J SOUTH WEST LIMITED,308541,970783388,Capital - Highways,C02009,Works,C0652001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22086930,"2,280.60",PROSPERO RECRUITMENT LIMITED,352539,486704947,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22086946,"2,280.60",PROSPERO RECRUITMENT LIMITED,352539,486704947,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22086949,597.48,THE ADVOCACY PEOPLE,257570,,Operations,A44038,Fees,R0222002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22087035,760.20,PROSPERO RECRUITMENT LIMITED,352539,486704947,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22087039,"2,317.43",PROSPERO RECRUITMENT LIMITED,352539,486704947,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22087042,"2,771.70",PROSPERO RECRUITMENT LIMITED,352539,486704947,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22087052,608.16,PROSPERO RECRUITMENT LIMITED,352539,486704947,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22087062,"2,280.60",PROSPERO RECRUITMENT LIMITED,352539,486704947,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22087092,"1,132.14",PROSPERO RECRUITMENT LIMITED,352539,486704947,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22087094,934.51,PROSPERO RECRUITMENT LIMITED,352539,486704947,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22087129,"15,000.00",ROYAL DEVON UNIVERSITY HEALTHCAR,21280,654938887,Operations,A53005,Payments to Health Authorities,R0481028,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22087135,"17,697.39",COSMIC (HONITON),103322,684759473,"Economy, Enterprise and Skills",A44038,Fees,R0546004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22087136,"2,275.00",RSK HI-LINE LIMITED,71745,397835628,Capital - Highways,C02009,Works,C0671004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22087168,537.50,EXE VALLEY MARKET BUSINESS,195363,,"Transport Operations, Environment and Waste",A32010,Contract Hire Scheme,R0575001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22087193,"3,963.75",SOUTH HAMS DISTRICT COUNCIL,8255,142204125,"Transport Operations, Environment and Waste",A22005,Building Rents,R0604001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22087220,"1,300.00",GRM MAPPING LIMITED,347968,274119308,"Transport Operations, Environment and Waste",A44005,Publicity/Advertising,R0582001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22087226,"2,500.00","HERITAGE, ARTS AND PEOPLE COMMUNITY INTEREST COMPANY",359459,,"Transport Operations, Environment and Waste",A44038,Fees,R0639012,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22087304,"1,950.00",IDVERDE LIMITED,24676,190173669,Capital - Highways,C02011,External Professional Fees,C0671004,DCC CIS Suppliers
INSERTED DETAIL,18,Devon County Council,20/04/2026,22087327,972.50,LAND SOLUTIONS (SOUTH WEST) LTD,600521,275755659,Highways & Infrastructure Development,A49005,Other Hired & Contracting Services,R0557013,DCC CIS Suppliers
INSERTED DETAIL,18,Devon County Council,20/04/2026,22087339,"10,000.00",EXETER RESPECT COMMUNITY INTEREST COMPANY,178853,,Communities,A52010,"Grants to voluntary, community and social enterprise organisations",R0530012,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22087378,"4,056.00",DAN WOOLLACOTT FENCING,358106,278397149,Highways & Infrastructure Development,A49005,Other Hired & Contracting Services,R0552002,DCC CIS Suppliers
INSERTED DETAIL,18,Devon County Council,20/04/2026,22087383,"32,092.58",RUNNING DEER COMMUNITY INTEREST COMPANY,293947,289345260,Dedicated Schools Grant,A61052,Independent Special School Fees,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22087392,"4,600.00",HAVEN WOOD FOREST SCHOOL LIMITED,400014,,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22087410,"3,816.00",DAN WOOLLACOTT FENCING,358106,278397149,Highways & Infrastructure Development,A49005,Other Hired & Contracting Services,R0552002,DCC CIS Suppliers
INSERTED DETAIL,18,Devon County Council,20/04/2026,22087515,"1,683.23",NORSE SOUTH WEST LIMITED,279741,785421021,Transformation & Business Services,A46100,Main / Term Contractor,R0334006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22087541,"1,320.52",NORSE SOUTH WEST LIMITED,279741,785421021,Transformation & Business Services,A29015,Other Premises Costs,R0334004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22087553,"1,072.96",NORSE SOUTH WEST LIMITED,279741,785421021,Transformation & Business Services,A46100,Main / Term Contractor,R0334006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
INSERTED DETAIL,18,Devon County Council,20/04/2026,22087576,"1,012.50",NORSE SOUTH WEST LIMITED,279741,785421021,Capital other - Digital Technology & Business Services,C02011,External Professional Fees,C0647001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
