Body,Name of Body,Date,Transaction number,Amount,Supplier name,Supplier ID,VAT reg no,Expense area,Expense type,Expense code,Creditor type
18,Devon County Council,13/06/2025,22012503,"2,850.00",SIGNIS (TRI.X) LIMITED,327738,194750968,Children & Young People's Futures,Subscriptions,A47010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,18/06/2025,22015653,"4,500.00",SOCIETY OF COUNTY TREASURERS,162630,138620079,Finance & Public Value,Subscriptions,A47010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,16/06/2025,22010352,"4,588.35",THE KEY SUPPORT SERVICES LIMITED,302133,185442884,Children & Young People's Futures,Subscriptions,A47010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,03/06/2025,22012932,"4,911.56",FOSTERING NETWORK,97988,231633590,Children & Young People's Futures,Subscriptions,A47010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,16/06/2025,22012468,"10,461.20",CORAMBAAF,329443,974974551,Children & Young People's Futures,Subscriptions,A47010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,16/06/2025,22011163,"11,000.00",OXFORD BROOKES UNIVERSITY,90229,685414514,Children & Young People's Futures,Subscriptions,A47010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/06/2025,22008251,"12,890.00",LOCAL GOVERNMENT INFORMATION,352381,974854074,"Chief Exec, Legal & Democratic services",Subscriptions,A47010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/06/2025,22011897,"14,575.00",HAYMARKET MEDIA GROUP LIMITED,23548,232584272,"Chief Exec, Legal & Democratic services",Subscriptions,A47010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22016502,"19,180.00",MEASURE 2 IMPROVE,277201,664206738,"Climate Change, Environment & Transport",Subscriptions,A47010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/06/2025,22004897,"20,901.00",SOUTH WEST COUNCILS,261183,131462795,"Chief Exec, Legal & Democratic services",Subscriptions,A47010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,24/06/2025,22015395,"30,000.00",COUNTY COUNCILS NETWORK,20476,239098631,"Chief Exec, Legal & Democratic services",Subscriptions,A47010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/06/2025,22008172,"3,151.34",TED WRAGG MULTI ACADEMY TRUST,323696,306250049,Transformation & Business Services,PFI Charges,A47505,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/06/2025,22014770,500.00,CARD GEOTECHNICS LIMITED,404111,655182626,Performance & Partnerships,Other Hired & Contracting Services,A49005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,16/06/2025,22010935,504.00,DANIEL RAMSAY,316733,,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,26/06/2025,22013668,542.40,AYRE CONTRACTORS & PLANT HIRE,209433,996310885,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,11/06/2025,22014556,550.00,G AND P SERVICES,353029,,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,13/06/2025,22015570,550.00,TOPP TREE CARE,389748,434623407,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/06/2025,22010998,576.00,R J WEBBER,381285,382303219,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,13/06/2025,22015577,579.00,TOPP TREE CARE,389748,434623407,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,30/06/2025,22014206,588.00,DANIEL RAMSAY,316733,,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,30/06/2025,22014964,624.00,ENVIRONMENTAL SOUTH WEST,5589,794025420,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,18/06/2025,22008303,650.00,Highfield Garage and Recovery Limited,600208,903 9981 94,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22015601,670.00,TOPP TREE CARE,389748,434623407,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22015602,670.00,TOPP TREE CARE,389748,434623407,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,12/06/2025,22009767,672.00,DANIEL RAMSAY,316733,,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,13/06/2025,22012127,678.75,HARTWOOD TIMBERWORKS LIMITED,300438,997066170,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,26/06/2025,22015623,690.00,TOPP TREE CARE,389748,434623407,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,13/06/2025,22015503,710.00,TOPP TREE CARE,389748,434623407,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,13/06/2025,22015536,710.00,TOPP TREE CARE,389748,434623407,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22015599,710.00,TOPP TREE CARE,389748,434623407,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,03/06/2025,22011788,750.00,WESTCOTEC LIMITED,146884,775395874,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,13/06/2025,22015573,750.00,TOPP TREE CARE,389748,434623407,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,16/06/2025,22010223,765.78,STANBURY RURAL SERVICES LIMITED,359092,306191623,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,30/06/2025,22017805,780.00,ENVIRONMENTAL SOUTH WEST,5589,794025420,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,05/06/2025,22008563,784.00,DANIEL RAMSAY,316733,,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,06/06/2025,22008457,800.00,WESSEX TREE SURGEONS LIMITED,18324,382780231,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,30/06/2025,22017437,800.00,ADAM PHILLIPS,396737,869913073,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22015586,810.00,TOPP TREE CARE,389748,434623407,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/06/2025,22007978,812.00,DANIEL RAMSAY,316733,,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,19/06/2025,22012386,840.00,DANIEL RAMSAY,316733,,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,27/06/2025,22015621,919.00,TOPP TREE CARE,389748,434623407,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,30/06/2025,22017843,922.89,SOURCE FOR BUSINESS,344710,236873674,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,06/06/2025,22008482,980.00,WESSEX TREE SURGEONS LIMITED,18324,382780231,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/06/2025,22014681,"1,021.30",AYLWARD ENGINEERING & PNEUMATICS,111153,142571286,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,26/06/2025,22015587,"1,228.00",TOPP TREE CARE,389748,434623407,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/06/2025,22011756,"1,250.00",ONSPOT SURVEYS,307570,777303709,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,27/06/2025,22016030,"1,331.53",QUALITY MARKING SERVICES LIMITED,86608,777323994,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,09/06/2025,22012778,"1,428.00",TRAFFIC DATA CENTRE,352519,627331844,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,20/06/2025,22016750,"1,522.68",TEIGN TREES & LANDSCAPES SOUTH WEST LIMITED,209228,250371238,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,30/06/2025,22014193,"1,532.31",WESTCOUNTRY WOODLAND & E M LIMITED,377304,426201240,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,13/06/2025,22015569,"1,550.00",TOPP TREE CARE,389748,434623407,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,26/06/2025,22013189,"1,739.00",STANBURY RURAL SERVICES LIMITED,359092,306191623,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,30/06/2025,22015245,"1,740.00",ENVIRONMENTAL SOUTH WEST,5589,794025420,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,25/06/2025,22013148,"1,749.75",DAVID TRICKETT,21818,409946757,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,26/06/2025,22017847,"1,845.70",SOUTH WEST WATER LIMITED,8450,540465165,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,19/06/2025,22012382,"1,884.93",QUALITY MARKING SERVICES LIMITED,86608,777323994,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,19/06/2025,22012274,"1,940.00",MAN WITH A VAN SERVICES,316053,,Transformation & Business Services,Other Hired & Contracting Services,A49005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,23/06/2025,22015952,"2,149.95",MARTIN H W SAFETY FENCING LIMITED,14879,352838537,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,09/06/2025,22011672,"2,533.57",QUALITY MARKING SERVICES LIMITED,86608,777323994,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,19/06/2025,22012233,"2,600.00",ADAM PHILLIPS,396737,869913073,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/06/2025,22011685,"2,733.97",QUALITY MARKING SERVICES LIMITED,86608,777323994,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,06/06/2025,22011647,"3,041.66",COUNTY GROUNDS MAINTENANCE LIMITED,258238,874318602,Performance & Partnerships,Other Hired & Contracting Services,A49005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,27/06/2025,22018231,"3,206.20",ANDREW MOON,108523,936633014,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,23/06/2025,22015880,"3,538.99",MARTIN H W SAFETY FENCING LIMITED,14879,352838537,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,09/06/2025,22005788,"3,641.97",QUALITY MARKING SERVICES LIMITED,86608,777323994,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,19/06/2025,22012319,"3,759.54",QUALITY MARKING SERVICES LIMITED,86608,777323994,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,10/06/2025,22011590,"3,780.83",QUALITY MARKING SERVICES LIMITED,86608,777323994,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,23/06/2025,22015952,"3,785.16",MARTIN H W SAFETY FENCING LIMITED,14879,352838537,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,09/06/2025,22011904,"3,839.50",QUALITY MARKING SERVICES LIMITED,86608,777323994,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,30/06/2025,22014351,"3,909.20",ENVIRONMENTAL SOUTH WEST,5589,794025420,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,23/06/2025,22015952,"3,943.21",MARTIN H W SAFETY FENCING LIMITED,14879,352838537,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,26/06/2025,22013713,"4,275.50",AYRE CONTRACTORS & PLANT HIRE,209433,996310885,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,27/06/2025,22018233,"4,350.00",ANDREW MOON,108523,936633014,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,09/06/2025,22005761,"4,475.51",QUALITY MARKING SERVICES LIMITED,86608,777323994,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,26/06/2025,22015965,"4,500.00",GREAT TORRINGTON COMMONS,151162,850345441,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,23/06/2025,22015880,"4,580.17",MARTIN H W SAFETY FENCING LIMITED,14879,352838537,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,04/06/2025,22006038,"4,597.70",P A S SOUND & COMMUNICATIONS LIMITED,6271,142420805,Transformation & Business Services,Other Hired & Contracting Services,A49005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/06/2025,22010620,"4,597.70",P A S SOUND & COMMUNICATIONS LIMITED,6271,142420805,Transformation & Business Services,Other Hired & Contracting Services,A49005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/06/2025,22011650,"4,670.52",QUALITY MARKING SERVICES LIMITED,86608,777323994,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,12/06/2025,22011435,"4,846.23",QUALITY MARKING SERVICES LIMITED,86608,777323994,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,10/06/2025,22011596,"5,246.91",QUALITY MARKING SERVICES LIMITED,86608,777323994,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,09/06/2025,22011431,"5,456.98",QUALITY MARKING SERVICES LIMITED,86608,777323994,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,09/06/2025,22011729,"5,782.19",QUALITY MARKING SERVICES LIMITED,86608,777323994,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,10/06/2025,22011792,"5,988.85",QUALITY MARKING SERVICES LIMITED,86608,777323994,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,09/06/2025,22005756,"6,642.36",QUALITY MARKING SERVICES LIMITED,86608,777323994,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,10/06/2025,22011769,"6,831.00",QUALITY MARKING SERVICES LIMITED,86608,777323994,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,11/06/2025,22011432,"6,932.08",QUALITY MARKING SERVICES LIMITED,86608,777323994,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,09/06/2025,22005763,"9,200.30",QUALITY MARKING SERVICES LIMITED,86608,777323994,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,19/06/2025,22012465,"9,362.00",SOLAGEN LIMITED,91183,771845110,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/06/2025,22005788,"9,667.66",QUALITY MARKING SERVICES LIMITED,86608,777323994,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,19/06/2025,22012348,"10,215.35",QUALITY MARKING SERVICES LIMITED,86608,777323994,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,11/06/2025,22011438,"10,574.05",QUALITY MARKING SERVICES LIMITED,86608,777323994,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,10/06/2025,22011687,"10,887.30",QUALITY MARKING SERVICES LIMITED,86608,777323994,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,19/06/2025,22012382,"12,047.70",QUALITY MARKING SERVICES LIMITED,86608,777323994,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,09/06/2025,22005787,"12,048.20",QUALITY MARKING SERVICES LIMITED,86608,777323994,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,DCC CIS Suppliers
18,Devon County Council,09/06/2025,22013837,504.32,PROSPERO RECRUITMENT LIMITED,352539,486704947,Children & Young People's Futures,Bought in Professnl Servs-Curric,A49006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,30/06/2025,22010309,520.26,AMAZON BUSINESS UK,348750,727255821,Children & Young People's Futures,Bought in Professnl Servs-Curric,A49006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/06/2025,22008078,593.28,PROSPERO RECRUITMENT LIMITED,352539,486704947,Children & Young People's Futures,Bought in Professnl Servs-Curric,A49006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/06/2025,22013758,692.16,PROSPERO RECRUITMENT LIMITED,352539,486704947,Children & Young People's Futures,Bought in Professnl Servs-Curric,A49006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/06/2025,22013848,707.04,PROSPERO RECRUITMENT LIMITED,352539,486704947,Children & Young People's Futures,Bought in Professnl Servs-Curric,A49006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,30/06/2025,22014159,798.83,EXETER COLLEGE (HELE ROAD),6141,585825201,Children & Young People's Futures,Bought in Professnl Servs-Curric,A49006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/06/2025,22013818,909.76,PROSPERO RECRUITMENT LIMITED,352539,486704947,Children & Young People's Futures,Bought in Professnl Servs-Curric,A49006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,13/06/2025,22013847,"1,186.56",PROSPERO RECRUITMENT LIMITED,352539,486704947,Children & Young People's Futures,Bought in Professnl Servs-Curric,A49006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/06/2025,22013753,"1,582.08",PROSPERO RECRUITMENT LIMITED,352539,486704947,Children & Young People's Futures,Bought in Professnl Servs-Curric,A49006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/06/2025,22013832,"1,977.60",PROSPERO RECRUITMENT LIMITED,352539,486704947,Children & Young People's Futures,Bought in Professnl Servs-Curric,A49006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/06/2025,22004589,"2,550.00",HORWOOD COOMBE INSPIRE LIMITED,315946,481864066,Children & Young People's Futures,Bought in Professnl Servs-Curric,A49006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/06/2025,22008801,"3,720.00",SKYLARK ADVENTURES LIMITED,391831,387141286,Children & Young People's Futures,Bought in Professnl Servs-Curric,A49006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/06/2025,22012636,"1,800.00",FINASTRA GROUP HOLDINGS LIMITED,184169,794089971,Finance & Public Value,Bank Charges,A49010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,16/06/2025,22011317,557.48,CANNINGS & SON LIMITED I J,14467,192803203,Integrated Adult Social Care,Equipment Maintenance,A49026,DCC CIS Suppliers
18,Devon County Council,13/06/2025,22015320,"1,265.00",ARJO LIMITED,51133,800643761,Integrated Adult Social Care,Equipment Maintenance,A49026,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/06/2025,22007812,"2,636.79",COURTNEY THORNE,256003,504279751,Integrated Adult Social Care,Equipment Maintenance,A49026,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,25/06/2025,22014441,"13,854.76",PETERS BOOKSELLING SERVICES,21150,559124236,Children & Young People's Futures,Books and Publications,A49045,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,27/06/2025,22014033,"1,763.25",COURTNEY THORNE,256003,504279751,Integrated Adult Social Care,Licences - General,A49075,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,04/06/2025,22010561,"12,500.00",GRANT THORNTON UK LLP,248193,835586102,Finance & Public Value,Audit Fees - standard,A49090,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22012301,913.86,TUSKER DIRECT LIMITED,397548,244155576,People and Culture,Other Supplies & Services,A49105,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,13/06/2025,22015496,"4,032.00",BRAVO BENEFITS LIMITED,398207,998570251,People and Culture,Other Supplies & Services,A49105,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,27/06/2025,22014677,694.00,SOUTH HAMS DISTRICT COUNCIL,8255,142204125,"Public Health, Communities & Prosperity",Payments to Other Local Authorities,A52005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,24/06/2025,22016854,"3,300.00",DORSET COUNCIL,170796,187155146,"Climate Change, Environment & Transport",Payments to Other Local Authorities,A52005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/06/2025,22013362,"3,452.36",EXETER CITY COUNCL (FINANCE),4272,142335594,"Public Health, Communities & Prosperity",Payments to Other Local Authorities,A52005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,30/06/2025,22014490,"5,635.50",NORTH DEVON COUNCIL,8252,144711092,Children & Young People's Futures,Payments to Other Local Authorities,A52005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,25/06/2025,22014364,600.00,Chinese Community Wellbeing Society,600583,,"Public Health, Communities & Prosperity","Grants to voluntary, community and social enterprise organisations",A52010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,26/06/2025,22013439,"1,000.00",CISCO,388246,,"Public Health, Communities & Prosperity","Grants to voluntary, community and social enterprise organisations",A52010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,30/06/2025,22018306,"1,650.00",DEVON UKRAINIAN ASSOCIATION COMMUNITY INTEREST COMPANY,388999,,"Public Health, Communities & Prosperity","Grants to voluntary, community and social enterprise organisations",A52010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,27/06/2025,22007332,"2,500.00",YOUNG DEVON (IVYBRIDGE),120708,,"Public Health, Communities & Prosperity","Grants to voluntary, community and social enterprise organisations",A52010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,13/06/2025,22009798,"3,500.00",ST SIDWELLS CENTRE,65554,,"Public Health, Communities & Prosperity","Grants to voluntary, community and social enterprise organisations",A52010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22012872,"6,219.06",OTTERY HELP SCHEME,89926,,Integrated Adult Social Care,"Grants to voluntary, community and social enterprise organisations",A52010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/06/2025,22008565,"12,000.00",DEVON COMMUNITIES TOGETHER,5033,942049627,"Climate Change, Environment & Transport","Grants to voluntary, community and social enterprise organisations",A52010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22014212,"333,333.33",ROYAL DEVON UNIVERSITY HEALTHCAR,21280,654938887,"Public Health, Communities & Prosperity",Payments to Health Authorities,A53005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22014214,"333,333.33",ROYAL DEVON UNIVERSITY HEALTHCAR,21280,654938887,"Public Health, Communities & Prosperity",Payments to Health Authorities,A53005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,19/06/2025,22014218,"333,333.34",ROYAL DEVON UNIVERSITY HEALTHCAR,21280,654938887,"Public Health, Communities & Prosperity",Payments to Health Authorities,A53005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/06/2025,22014569,500.00,SOUTH DEVON YOUTH JAZZ,387983,,Children & Young People's Futures,Payments to Independent Units,A53012,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/06/2025,22014531,"1,500.00",SOUTH DEVON YOUTH JAZZ,387983,,Children & Young People's Futures,Payments to Independent Units,A53012,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,02/06/2025,22011356,"2,500.00",YOUNG SOUNDS UK,400990,,Children & Young People's Futures,Payments to Independent Units,A53012,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,27/06/2025,22018054,"31,957.38",RCT COUNTY BOROUGH COUNCIL,387692,666615313,Children & Young People's Futures,OLA Recoupment Expenditure (3rd),A53030,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
